company,word,attribution,direction,vader_score,roberta_score
Company_J,where,-0.17875024676322937,negative,0.9313,-0.1975090503692627
Company_J,getting,-0.19134162366390228,negative,0.9313,-0.1975090503692627
Company_J,not,-0.2262651026248932,negative,0.9313,-0.1975090503692627
Company_J,apologies,-0.2413763552904129,negative,0.9313,-0.1975090503692627
Company_K,Good,0.42515239119529724,positive,0.886,0.5445913076400757
Company_K,luck,0.3291466534137726,positive,0.886,0.5445913076400757
Company_K,filled,0.3266407251358032,positive,0.886,0.5445913076400757
Company_K,Thank,0.22679831087589264,positive,0.886,0.5445913076400757
Company_K,already,0.1378597617149353,positive,0.886,0.5445913076400757
Company_K,interest,0.12580399215221405,positive,0.886,0.5445913076400757
Company_K,spots,0.11813987791538239,positive,0.886,0.5445913076400757
Company_K,candidates,0.09482192993164062,positive,0.886,0.5445913076400757
Company_K,Also,0.061005257070064545,positive,0.886,0.5445913076400757
Company_K,anymore,0.04862648621201515,positive,0.886,0.5445913076400757
Company_K,new,0.015915678814053535,positive,0.886,0.5445913076400757
Company_K,finding,0.011711806058883667,positive,0.886,0.5445913076400757
Company_K,Dutch,0.008368128910660744,positive,0.886,0.5445913076400757
Company_K,vacancy,-0.019378667697310448,negative,0.886,0.5445913076400757
Company_K,looking,-0.03233889862895012,negative,0.886,0.5445913076400757
Company_K,French,-0.045372504740953445,negative,0.886,0.5445913076400757
Company_K,mostly,-0.06523554027080536,negative,0.886,0.5445913076400757
Company_K,speaking,-0.08552958071231842,negative,0.886,0.5445913076400757
Company_K,not,-0.2727660536766052,negative,0.886,0.5445913076400757
Company_K,However,-0.2793284058570862,negative,0.886,0.5445913076400757
Company_L,luck,0.20709753036499023,positive,0.9312,-0.1799081265926361
Company_L,Given,0.13747264444828033,positive,0.9312,-0.1799081265926361
Company_L,large,0.11397761106491089,positive,0.9312,-0.1799081265926361
Company_L,search,0.09222342073917389,positive,0.9312,-0.1799081265926361
Company_L,knowledge,0.06421203911304474,positive,0.9312,-0.1799081265926361
Company_L,Data,0.062091484665870667,positive,0.9312,-0.1799081265926361
Company_L,strictly,0.05407329648733139,positive,0.9312,-0.1799081265926361
Company_L,Train,0.05308879539370537,positive,0.9312,-0.1799081265926361
Company_L,compet,0.04934270679950714,positive,0.9312,-0.1799081265926361
Company_L,wish,0.04215490072965622,positive,0.9312,-0.1799081265926361
Company_L,applicants,0.04130470007658005,positive,0.9312,-0.1799081265926361
Company_L,technical,0.03522070497274399,positive,0.9312,-0.1799081265926361
Company_L,best,0.0333978570997715,positive,0.9312,-0.1799081265926361
Company_L,Engineer,0.02865261398255825,positive,0.9312,-0.1799081265926361
Company_L,career,0.02784157544374466,positive,0.9312,-0.1799081265926361
Company_L,selection,0.012761205434799194,positive,0.9312,-0.1799081265926361
Company_L,interest,0.010702226310968399,positive,0.9312,-0.1799081265926361
Company_L,process,-0.0057556722313165665,negative,0.9312,-0.1799081265926361
Company_L,encies,-0.006576879881322384,negative,0.9312,-0.1799081265926361
Company_L,Junior,-0.009423458017408848,negative,0.9312,-0.1799081265926361
Company_L,number,-0.010937375016510487,negative,0.9312,-0.1799081265926361
Company_L,step,-0.03786713257431984,negative,0.9312,-0.1799081265926361
Company_L,select,-0.03851648047566414,negative,0.9312,-0.1799081265926361
Company_L,join,-0.0393282026052475,negative,0.9312,-0.1799081265926361
Company_L,next,-0.04510249197483063,negative,0.9312,-0.1799081265926361
Company_L,inform,-0.04848922789096832,negative,0.9312,-0.1799081265926361
Company_L,forced,-0.08552628755569458,negative,0.9312,-0.1799081265926361
Company_L,Hello,-0.16153594851493835,negative,0.9312,-0.1799081265926361
